ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,latitude,longitude
13257,retained,12,10,88.72581856,271,73,18,4122.659169,2849.741546,17,17,iPhone,3.1216155437217066,101.67490607574582
11395,retained,63,51,178.1781007,2695,0,0,3953.713718,628.5519457,10,10,iPhone,3.1046568071927356,101.69412940866006
9854,retained,81,65,637.2450429,2152,56,73,12210.57486,5390.173146,19,13,iPhone,3.1484638569217642,101.64131718899678
5022,retained,62,49,261.7096169,2948,33,0,1652.459977,1148.780565,9,6,iPhone,3.12498906368335,101.66244845260715
3995,churned,108,86,117.8246769,1249,9,0,2987.918613,884.4290993,2,2,iPhone,3.1528164462937474,101.69239961044373
2498,retained,18,15,94.88379149,1890,331,0,3289.573428,1276.388899,27,19,iPhone,3.1209566727699047,101.68365528020355
4192,churned,135,108,206.5198732,986,138,0,8654.047988,2710.977147,8,3,iPhone,3.1042148870816493,101.64797493613999
1747,retained,16,16,136.5490689,2297,0,0,3745.899134,1728.287524,9,3,Android,3.1542566528334897,101.7028569721652
9197,retained,74,60,77.85252931,1060,0,132,2424.29887,1580.684867,6,0,Android,3.115435623486608,101.70218579350349
5371,churned,214,171,412.0229753,315,0,0,844.9524963,703.5164731,26,24,Android,3.1377463531410315,101.69562567676529
3058,retained,7,7,59.48631698,2614,38,27,1030.02408,465.3656148,19,19,iPhone,3.155078962839451,101.66432348814284
9216,retained,19,16,76.49972135,230,464,0,5227.696722,2457.735178,30,21,iPhone,3.1323306269792366,101.68745403375758
7720,retained,15,12,60.8415213,192,155,178,4955.810944,3308.445528,22,17,Android,3.120552307418766,101.67304008534605
9148,,2,2,102.5274136,3299,3,196,1675.774119,755.3329602,25,17,iPhone,3.12881251603349,101.66394820863505
9341,churned,84,68,156.7226899,1336,0,51,2441.986966,2019.183364,17,10,Android,3.1719199711603734,101.67722638838927
6569,retained,236,189,547.9890126,2870,71,55,3655.101097,1538.753401,10,4,Android,3.147752668601459,101.68763951333831
13795,churned,149,119,330.8502899,2671,0,43,7964.001826,2989.496057,19,19,iPhone,3.166030234350098,101.70312902302697
9284,retained,201,161,245.2493351,791,27,116,9607.296676,2559.358309,6,5,iPhone,3.1377589029641455,101.69349082310303
13942,retained,27,22,41.11870806,1517,0,58,3339.599754,2739.706776,29,19,iPhone,3.1184577080478313,101.68754312634421
101,retained,76,62,136.1968645,70,31,0,5700.894677,1041.768956,6,3,iPhone,3.1552768114130134,101.67983118453822
2119,retained,561,449,613.4962298,1627,192,29,3972.87223,2565.511999,21,21,iPhone,3.154201522247768,101.6830232165351
6431,churned,31,25,36.96941905,3205,0,0,5564.974953,996.4994448,4,2,iPhone,3.1442326512923793,101.72870298930326
13673,churned,49,39,138.1599907,586,104,13,4324.185671,2159.824173,14,9,iPhone,3.150898933204979,101.68233346623276
12796,retained,122,100,161.9701221,1706,0,16,735.9879458,441.3256796,26,17,iPhone,3.1375368435414512,101.68992327506741
7816,retained,13,11,81.99812623,597,74,0,1631.198981,1092.243606,13,13,Android,3.1465117149791473,101.68924423599631
3378,retained,4,4,123.429291,910,250,11,5228.886432,1239.952316,30,20,iPhone,3.127077484419063,101.71384361160979
4100,retained,66,54,178.2337583,2645,67,16,3902.159977,2307.513611,18,18,iPhone,3.1534931255938643,101.65406977569504
13552,retained,11,9,47.70014577,3202,9,0,4394.318078,3439.307555,26,23,iPhone,3.172407143695084,101.69450205022447
5826,churned,45,45,137.587628,638,66,28,6503.915675,1426.101764,19,14,Android,3.1529258109691143,101.72144406191342
8819,churned,33,33,183.4510286,346,0,2,2001.152799,1288.374295,25,16,iPhone,3.1485011346250076,101.70992286744121
280,retained,42,36,356.9046735,1064,7,33,7447.127529,2503.810441,17,17,iPhone,3.1211282375020315,101.68550195987848
9902,retained,94,76,109.0379474,1754,126,38,2996.602484,2147.213082,5,4,iPhone,3.131405753645643,101.6889045095832
10739,churned,24,20,151.149087,1669,9,0,2886.271933,2289.84449,21,18,Android,3.1399236264751575,101.65811116488901
2099,retained,84,67,466.1423381,1446,0,3,1114.860182,600.6752819,11,5,iPhone,3.172432233853207,101.68646393081777
12273,retained,0,0,8.608560637,413,43,19,1016.21118,264.9110314,0,0,iPhone,3.1496853154076274,101.67074148493774
11389,retained,76,61,190.3166804,2533,0,0,13671.896,8714.611099,24,20,iPhone,3.1795841996094056,101.70342548279734
14528,retained,101,81,386.9653963,1079,175,11,5720.259353,3393.751212,13,7,iPhone,3.1151726182039012,101.70495355754299
2301,retained,6,6,59.58672078,1892,198,81,5850.703782,2420.561116,16,12,iPhone,3.170140543044206,101.70646415627664
8260,retained,28,23,197.1886734,1698,63,0,5788.791244,3360.120933,24,23,Android,3.1690051398202503,101.67276644412522
7801,retained,109,102,282.3209858,2120,68,0,1255.534441,730.9630404,8,8,Android,3.168749618771226,101.6653785626411
4226,retained,18,18,43.91158547,1173,0,0,1470.927048,443.6028091,6,6,iPhone,3.1281104581644827,101.69393897452821
6400,retained,47,47,101.5765289,490,0,0,1263.971233,638.5992361,17,16,iPhone,3.133658646037044,101.70519026196068
1226,retained,13,11,36.6827398,506,74,0,1999.508159,922.6749009,4,4,iPhone,3.155148597005912,101.67969383103136
1722,,112,90,244.0424379,1913,279,0,3472.93964,2619.485484,1,1,iPhone,3.1162722129853533,101.69678894113204
6682,retained,203,163,282.3133092,3106,22,0,4809.252305,937.364628,6,5,iPhone,3.1451168728882832,101.64693785250553
13077,churned,66,53,86.69475981,507,51,26,3370.603676,1157.897719,10,6,Android,3.1570091116202166,101.67778149904849
3076,churned,60,60,90.99930262,55,42,0,10775.56453,3884.192499,10,10,iPhone,3.1774807568767747,101.6905961439277
3455,retained,34,34,115.8444987,701,101,0,5539.181305,915.4721354,26,18,Android,3.1199669435276554,101.70664991484922
12077,retained,2,2,110.7355859,95,151,49,4069.662571,2800.920839,11,9,Android,3.128477441518275,101.70832624886766
3780,churned,50,50,305.0041439,778,8,0,2010.503501,1543.928541,6,0,iPhone,3.1480284763759245,101.6979667114659
1869,retained,168,140,180.1761033,2654,392,76,1555.810309,420.8861143,13,8,iPhone,3.1218179203961935,101.68496044385465
102,retained,113,91,236.2949809,1031,34,65,2810.720839,1245.591383,0,0,iPhone,3.1226262991357756,101.66459830445339
1730,retained,142,142,571.4582424,2203,141,43,5049.973787,3386.181827,28,23,Android,3.118181962710542,101.69301200020296
8743,retained,102,81,114.1455512,3080,60,43,2418.157084,1935.859211,20,17,iPhone,3.1547560798556766,101.68528423897871
8700,,323,258,434.2182752,1395,0,0,2735.27535,905.7432779,12,11,Android,3.1456178156097545,101.68672977961805
8499,retained,12,10,54.88701497,2688,351,23,2082.034595,1064.884909,18,12,Android,3.117626544658664,101.7130662112892
5809,retained,50,40,144.9782603,179,277,46,6156.676086,5023.912998,26,21,iPhone,3.1279445997354673,101.68778264411439
11570,churned,36,29,117.505327,1821,0,0,5015.686281,3219.990019,24,18,Android,3.149318480053628,101.65926510450596
5746,churned,18,15,41.63398316,2185,202,0,4711.281862,526.029748,0,0,iPhone,3.1124634572226593,101.67313416376473
3035,retained,155,125,256.1343771,3434,0,0,5007.185868,2021.602352,17,16,iPhone,3.1457977061950375,101.69052843440122
11209,churned,23,19,37.69777373,543,0,5,5004.42157,3815.917125,2,0,iPhone,3.1137513381361086,101.65998904568332
13791,retained,3,3,266.2948515,3119,179,154,7320.137033,5352.552071,19,13,Android,3.148233386056027,101.63714401849421
13861,retained,24,20,325.6159687,1913,52,0,1717.658848,586.4994262,26,23,Android,3.1828020955824963,101.67268616856218
455,retained,39,31,406.7178847,3404,634,82,2502.908541,823.822255,21,17,iPhone,3.15641101434401,101.69594036849645
9139,churned,39,31,276.5869195,2974,0,1,8751.649662,6000.710623,5,5,iPhone,3.1355103166125624,101.70530914574718
